Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
5,2,ecology,Rice-fields; up to 300 m altitude.,"Bacopa floribunda. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 146. Accessed 2021-07-31",wfo-0000558250,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558250,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01079
5,2,ecology,"Moist rice-fields, damp sandy soils, solfaiaric damp grasslands.","Bacopa monnieri. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 145. Accessed 2021-07-31",wfo-0000558282,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558282,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01078
5,2,ecology,Edges of evergreen forests along stream; at altitudes of 1000–1600 m.,"Brandisia discolor. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 143. Accessed 2021-07-31",wfo-0000570797,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000570797,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01076
5,2,ecology,In dry dipterocarp forests.,"Buchnera cambodiana. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 230. Accessed 2021-07-31",wfo-0000573560,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000573560,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01202
5,2,ecology,"Open deciduous dipterocarp forests, open oak forests, and open grassy ground; lowlands and up to 1600 m altitude. ","Buchnera cruciata. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 230. Accessed 2021-07-31",wfo-0000573579,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000573579,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01203
5,2,ecology,Open grassy ground and in open deciduous forests; up to 400 in altitude.,"Buchnera tetrasticha. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 229. Accessed 2021-07-31",wfo-0000573786,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000573786,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01201
5,2,ecology,Damp ground and rice-fields; sea-level up to 1100 m altitude.,"Centranthera cochinchinensis lutea. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 228. Accessed 2021-07-31",wfo-0000594243,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000594243,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01199
5,2,ecology,Moist ground in evergreen or dry deciduous forests; from 200 to 1300 m.,"Centranthera siamensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 227. Accessed 2021-07-31",wfo-0000594260,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000594260,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01196
5,2,ecology,"Open marshy or moist, grassy ground, or sandy soils; near sea up to 600 m altitude.","Centranthera tranquebarica. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 226. Accessed 2021-07-31",wfo-0000594262,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000594262,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01195
5,2,ecology,In evergreen forests at altitudes of 1400–1600 m.,"Cyrtandromoea grandiflora. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 155. Accessed 2021-07-31",wfo-0000636137,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000636137,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01092
5,2,ecology,In evergreen forests; at altitudes of 150–900 m.,"Cyrtandromoea grandis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 154. Accessed 2021-07-31",wfo-0000636139,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000636139,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01091
5,2,ecology,Edge of evergreen forests with moderate humidity; at altitudes of 150–300 m.,"Cyrtandromoea subsessilis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 155. Accessed 2021-07-31",wfo-0000636147,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000636147,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01093
5,2,ecology,"Wet rice-fields and marshes, lowlands and up to 1300 m altitude.","Dopatrium junceum. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 175. Accessed 2021-07-31",wfo-0000654176,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000654176,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01121
5,2,ecology,"Wet riversides, wet spots in evergreen forests, rice-fields; at low altitudes up to 500 m.","Legazpia polygonoides. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 214. Accessed 2021-07-31",wfo-0001140028,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140028,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01176
5,2,ecology,"Edge of rice-fields and swamps, at low altitude.","Limnophila balsamea. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 168. Accessed 2021-07-31",wfo-0000445516,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445516,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01109
5,2,ecology,"Wet meadows and rice-fields, lowlands and up to 1400 m altitude.","Limnophila chinensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 173. Accessed 2021-07-31",wfo-0001136623,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001136623,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01118
5,2,ecology,"Swampy grasslands, at altitude of 1300 m.","Limnophila connata. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 165. Accessed 2021-07-31",wfo-0001140029,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140029,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01104
5,2,ecology,In herbage at the edge of marshes and rice-fields; up to 200 m altitude.,"Limnophila geoffrayi. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 170. Accessed 2021-07-31",wfo-0000445583,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445583,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01113
5,2,ecology,"Shallow ponds or muddy pools, up to 400 m altitude.","Limnophila glabra. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 163. Accessed 2021-07-31",wfo-0000445582,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445582,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01103
5,2,ecology,In ponds and marshes at low altitude.,"Limnophila hayatae. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 172. Accessed 2021-07-31",wfo-0000445586,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445586,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01116
5,2,ecology,"In fresh or brackish water, ponds or rice-fields.","Limnophila heterophylla. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 162. Accessed 2021-07-31",wfo-0001138941,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001138941,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01101
5,2,ecology,"Shallow ponds and rice-fields, lowlands and up to 1200 m altitude.","Limnophila indica. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 163. Accessed 2021-07-31",wfo-0000445814,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445814,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01102
5,2,ecology,In swamps up to 200 m altitude.,"Limnophila laotica. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 170. Accessed 2021-07-31",wfo-0000445801,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445801,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01112
5,2,ecology,"Wet waysides, beach of lakes with brackish water; up to 800 m altitude.","Limnophila laxa. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 168. Accessed 2021-07-31",wfo-0000445816,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445816,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01110
5,2,ecology,"Dried rice-fields, open damp ground; from sea-level up to 1400 m altitude.","Limnophila micrantha. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 166. Accessed 2021-07-31",wfo-0000445806,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445806,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01106
5,2,ecology,In meadows at 50–100 m altitudes.,"Limnophila parviflora. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 167. Accessed 2021-07-31",wfo-0000445810,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445810,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01108
5,2,ecology,"On sandy soils, open grassy dipterocarp forest at low altitude.","Limnophila poilanei. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 171. Accessed 2021-07-31",wfo-0000445830,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445830,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01114
5,2,ecology,"Wet meadows and rice-fields, up to 400 m altitude.","Limnophila repens. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 169. Accessed 2021-07-31",wfo-0001140037,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140037,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01111
5,2,ecology,"In wet herbage along streams and pools, lowlands and up to 1500 m altitude.","Limnophila rugosa. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 166. Accessed 2021-07-31",wfo-0001140031,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140031,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01105
5,2,ecology,In small ponds at low altitude.,"Limnophila siamensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 171. Accessed 2021-07-31",wfo-0000445857,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445857,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01115
5,2,ecology,In marsh at low altitude.,"Limnophila verticillata. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 174. Accessed 2021-07-31",wfo-0000445877,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000445877,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01119
5,2,ecology,"Wet-rice-fields and meadows, lowlands and up to 1100 m altitude.","Limnophila villifera gracilipes. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 172. Accessed 2021-07-31",wfo-0001260254,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001260254,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01117
5,2,ecology,"Old walls, rocks by streams, on limestone; lowland and up to 1000 m altitude.","Lindenbergia indica. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 221. Accessed 2021-07-31",wfo-0001137336,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001137336,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01187
5,2,ecology,"Roadsides, old walls, rocky beds in streams, on limestone; up to 800 m altitude.","Lindenbergia philippensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 220. Accessed 2021-07-31",wfo-0001140261,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140261,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01186
5,2,ecology,"Marshy grounds, dry grassy fields, riversides, wet rice-fields; from sea-level up to 1600 m altitude.","Lindernia anagallis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 192. Accessed 2021-07-31",wfo-0000446420,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446420,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01142
5,2,ecology,"Riversides, moist grassland, marshes, rice-fields, open rain forests; at lowlands and up to 1000 in altitude.","Lindernia antipoda. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 199. Accessed 2021-07-31",wfo-0000446464,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446464,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01154
5,2,ecology,"Edge of forests, sandy soil.","Lindernia cambodgiana. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 191. Accessed 2021-07-31",wfo-0000446499,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446499,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01140
5,2,ecology,"Open, dry deciduous dipterocarp forest; altitude 250 m.","Lindernia cephalantha. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 201. Accessed 2021-07-31",wfo-0000446484,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446484,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01157
5,2,ecology,"Rice-fields, moist sandy ground, open forests; at lowlands and up to 1000 m altitude.","Lindernia ciliata. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 200. Accessed 2021-07-31",wfo-0000446469,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446469,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01155
5,2,ecology,"Sandy river-banks, roadsides, rice-fields near seashore; at altitudes from sea-level up to 800 m.","Lindernia crustacea godefroyi. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 194. Accessed 2021-07-31",wfo-0001388685,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001388685,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01146
5,2,ecology,"In open evergreen forests, at 1100 m altitude.","Lindernia dictyophora. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 197. Accessed 2021-07-31",wfo-0001140044,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140044,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01150
5,2,ecology,"In dry, sandy fields or meadows or among bushes; up to 600 m altitude.","Lindernia elata. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 187. Accessed 2021-07-31",wfo-0001140265,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140265,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01133
5,2,ecology,"In grassy savanna-like ground, at low altitudes.","Lindernia junciformis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 197. Accessed 2021-07-31",wfo-0000446316,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446316,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01151
5,2,ecology,"Open sandy ground, between rice-fields at low altitudes.","Lindernia kerrii. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 189. Accessed 2021-07-31",wfo-0000446303,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446303,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01138
5,2,ecology,Open boggy places on sandstone in rather dense vegetation; at altitude of 1200 m.,"Lindernia khaoyaiensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 188. Accessed 2021-07-31",wfo-0000446302,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446302,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01136
5,2,ecology,Marshy places.,"Lindernia laotica. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 189. Accessed 2021-07-31",wfo-0000446299,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446299,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01137
5,2,ecology,Moist ground in thickets; at altitudes of 400–1200 m.,"Lindernia latifolia. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 183. Accessed 2021-07-31",wfo-0000446298,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446298,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01127
5,2,ecology,Open sandy places in destroyed dry evergreen forest; at 200 m altitude.,"Lindernia maxwellii. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 188. Accessed 2021-07-31",wfo-0000446312,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446312,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01135
5,2,ecology,"Rice-fields, at low altitudes. ","Lindernia micrantha. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 191. Accessed 2021-07-31",wfo-0001140266,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140266,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01141
5,2,ecology,Marshy ground or thickets on clayey soil; at altitudes of 400–1200 m.,"Lindernia mollis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 186. Accessed 2021-07-31",wfo-0001140052,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140052,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01132
5,2,ecology,"Sandy ground in river-beds or open, wet meadows; lowlands and up to 1500 m altitude.","Lindernia molluginoides. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 196. Accessed 2021-07-31",wfo-0000446377,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446377,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01149
5,2,ecology,Sandy and open ground in evergreen forests on mountain ridges at altitudes of 1000–2000 m.,"Lindernia nummularifolia. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 193. Accessed 2021-07-31",wfo-0000446369,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446369,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01143
5,2,ecology,"Humid sandy beaches and rice-fields, lowlands and up to 1000 m altitude.","Lindernia parviflora. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 181. Accessed 2021-07-31",wfo-0000446378,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446378,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01126
5,2,ecology,"Fields, savanna-like dry deciduous forests, on limestone and on sandy soil, open rocky glades, at low altitudes.","Lindernia pierreanoides. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 195. Accessed 2021-07-31",wfo-0000446381,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446381,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01148
5,2,ecology,"Rice-fields, wast sandy ground with moderate humidity.","Lindernia procumbens. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 181. Accessed 2021-07-31",wfo-0001236314,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001236314,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01125
5,2,ecology,"Waysides, swamps, meadows, rice-fields; up to 400 m alt.","Lindernia pusilla. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 184. Accessed 2021-07-31",wfo-0001140049,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140049,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01128
5,2,ecology,"In shallow streams, half floating, at low altitudes.","Lindernia rivularis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 185. Accessed 2021-07-31",wfo-0000446343,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446343,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01130
5,2,ecology,"Rice-fields, riversides, moist ground; lowlands and up to about 1400 m altitude.","Lindernia ruelloides. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 201. Accessed 2021-07-31",wfo-0001140064,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140064,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01156
5,2,ecology,On limestone with moderate humidity at low altitude.,"Lindernia satakei. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 186. Accessed 2021-07-31",wfo-0000446361,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446361,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01131
5,2,ecology,"Open marshy ground, at low altitudes.","Lindernia succosa. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 198. Accessed 2021-07-31",wfo-0000446486,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000446486,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01152
